"Day ","Items ","Note ","Amount "
"79","Retail","Revenue - Retail Sales Jakarta - White Wine","71190"
"79","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","9625"
"79","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-403"
"79","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"79","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"79","Rental Expense","Cash Payment - Rental - Manila","-1860"
"79","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"79","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Jakarta","-1054"
"79","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"78","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 13478 ","-167676"
"78","Human Resource Expense","Counselled","-2000"
"78","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"78","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-25000"
"78","Marketing Expense","Cash Payment - Marketing - Manila","-25000"
"78","Marketing Expense","Cash Payment - Marketing - Bangkok","-25000"
"78","Marketing Expense","Cash Payment - Marketing - Jakarta","-26000"
"78","Salary Expense","Cash Payment - Salary Expense","-1823"
"78","Salary Expense","Cash Payment - Salary Expense","-1773"
"78","Salary Expense","Cash Payment - Salary Expense","-1941"
"78","Salary Expense","Cash Payment - Salary Expense","-1382"
"78","Salary Expense","Cash Payment - Salary Expense","-1404"
"78","Salary Expense","Cash Payment - Salary Expense","-21963"
"78","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 361","-15000"
"78","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","37785"
"78","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7420"
"78","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","113540"
"78","Retail","Revenue - Retail Sales Manila - Red Wine","110160"
"78","Retail","Revenue - Retail Sales Manila - White Wine","47060"
"78","Retail","Revenue - Retail Sales Manila - Sparkling Wine","15360"
"78","Retail","Revenue - Retail Sales Bangkok - Red Wine","25380"
"78","Retail","Revenue - Retail Sales Bangkok - White Wine","7020"
"78","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","53515"
"78","Retail","Revenue - Retail Sales Jakarta - Red Wine","35255"
"78","Retail","Revenue - Retail Sales Jakarta - White Wine","76160"
"78","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","11330"
"78","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-589"
"78","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"78","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"78","Rental Expense","Cash Payment - Rental - Manila","-1860"
"78","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"78","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Jakarta","-1258"
"78","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"77","Wholesales (B2B)","Revenue - B2B SO ID: 11235","645240"
"77","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 11235","-30000"
"77","Human Resource Expense","Counselled","-2000"
"77","Human Resource Expense","Counselled","-2000"
"77","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 13314 ","-210000"
"77","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"77","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-25000"
"77","Marketing Expense","Cash Payment - Marketing - Manila","-25000"
"77","Marketing Expense","Cash Payment - Marketing - Bangkok","-25000"
"77","Marketing Expense","Cash Payment - Marketing - Jakarta","-26000"
"77","Salary Expense","Cash Payment - Salary Expense","-1823"
"77","Salary Expense","Cash Payment - Salary Expense","-1773"
"77","Salary Expense","Cash Payment - Salary Expense","-1941"
"77","Salary Expense","Cash Payment - Salary Expense","-1382"
"77","Salary Expense","Cash Payment - Salary Expense","-1404"
"77","Salary Expense","Cash Payment - Salary Expense","-21963"
"77","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 12828","-74427"
"77","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 365","-15000"
"77","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","36630"
"77","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8155"
"77","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","114660"
"77","Retail","Revenue - Retail Sales Manila - Red Wine","104000"
"77","Retail","Revenue - Retail Sales Manila - White Wine","50040"
"77","Retail","Revenue - Retail Sales Manila - Sparkling Wine","14040"
"77","Retail","Revenue - Retail Sales Bangkok - Red Wine","29280"
"77","Retail","Revenue - Retail Sales Bangkok - White Wine","7155"
"77","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","56364"
"77","Retail","Revenue - Retail Sales Jakarta - Red Wine","32028"
"77","Retail","Revenue - Retail Sales Jakarta - White Wine","71890"
"77","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","11220"
"77","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-775"
"77","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"77","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"77","Rental Expense","Cash Payment - Rental - Manila","-1860"
"77","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"77","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Jakarta","-1462"
"77","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"76","Wholesales (B2B)","Revenue - B2B SO ID: 11056","429000"
"76","Penalty Expense","Cash Payment - Late penalty - B2B SO ID: 11056","-45000"
"76","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 13132 ","-89000"
"76","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 13132 ","-213600"
"76","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 13132 ","-356000"
"76","Human Resource Expense","Staff Dismiss","-63000"
"76","Human Resource Expense","Counselled","-2000"
"76","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"76","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-25000"
"76","Marketing Expense","Cash Payment - Marketing - Manila","-25000"
"76","Marketing Expense","Cash Payment - Marketing - Bangkok","-25000"
"76","Marketing Expense","Cash Payment - Marketing - Jakarta","-26000"
"76","Salary Expense","Cash Payment - Salary Expense","-1823"
"76","Salary Expense","Cash Payment - Salary Expense","-1755"
"76","Salary Expense","Cash Payment - Salary Expense","-1919"
"76","Salary Expense","Cash Payment - Salary Expense","-1361"
"76","Salary Expense","Cash Payment - Salary Expense","-1404"
"76","Salary Expense","Cash Payment - Salary Expense","-21943"
"76","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 12646","-37785"
"76","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 378","-15000"
"76","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 382","-15000"
"76","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","41140"
"76","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7280"
"76","Retail","Revenue - Retail Sales Manila - Red Wine","96560"
"76","Retail","Revenue - Retail Sales Manila - White Wine","45240"
"76","Retail","Revenue - Retail Sales Manila - Sparkling Wine","14640"
"76","Retail","Revenue - Retail Sales Bangkok - Red Wine","27900"
"76","Retail","Revenue - Retail Sales Bangkok - White Wine","6885"
"76","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","53515"
"76","Retail","Revenue - Retail Sales Jakarta - Red Wine","30753"
"76","Retail","Revenue - Retail Sales Jakarta - White Wine","71890"
"76","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","9570"
"76","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"76","Overflow Expense - Warehouse","Cash Payment - Overflow Fee - Butterworth","-84"
"76","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"76","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Manila","-105"
"76","Rental Expense","Cash Payment - Rental - Manila","-1860"
"76","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"76","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Jakarta","-1700"
"76","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12969 ","-171360"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12969 ","-212100"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12974 ","-218400"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12974 ","-229500"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12974 ","-173040"
"75","Human Resource Expense","Counselled","-2000"
"75","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"75","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-40000"
"75","Marketing Expense","Cash Payment - Marketing - Manila","-40000"
"75","Marketing Expense","Cash Payment - Marketing - Bangkok","-40000"
"75","Marketing Expense","Cash Payment - Marketing - Jakarta","-40000"
"75","Salary Expense","Cash Payment - Salary Expense","-1823"
"75","Salary Expense","Cash Payment - Salary Expense","-1755"
"75","Salary Expense","Cash Payment - Salary Expense","-1919"
"75","Salary Expense","Cash Payment - Salary Expense","-1361"
"75","Salary Expense","Cash Payment - Salary Expense","-1872"
"75","Salary Expense","Cash Payment - Salary Expense","-21943"
"75","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","36080"
"75","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","7455"
"75","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","124040"
"75","Retail","Revenue - Retail Sales Manila - Red Wine","100800"
"75","Retail","Revenue - Retail Sales Manila - White Wine","47640"
"75","Retail","Revenue - Retail Sales Manila - Sparkling Wine","15120"
"75","Retail","Revenue - Retail Sales Bangkok - Red Wine","27360"
"75","Retail","Revenue - Retail Sales Bangkok - White Wine","7065"
"75","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","54670"
"75","Retail","Revenue - Retail Sales Jakarta - Red Wine","45696"
"75","Retail","Revenue - Retail Sales Jakarta - White Wine","88340"
"75","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","14520"
"75","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2573"
"75","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"75","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"75","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Manila","-385"
"75","Rental Expense","Cash Payment - Rental - Manila","-1860"
"75","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"75","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Jakarta","-1904"
"75","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"74","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12809 ","-214200"
"74","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12809 ","-335118"
"74","Human Resource Expense","Attended Training","-15000"
"74","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 12814 ","-149520"
"74","Human Resource Expense","Attended Training","-15000"
"74","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12821 ","-214200"
"74","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12821 ","-183600"
"74","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12821 ","-70700"
"74","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"74","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-40000"
"74","Marketing Expense","Cash Payment - Marketing - Manila","-40000"
"74","Marketing Expense","Cash Payment - Marketing - Bangkok","-40000"
"74","Marketing Expense","Cash Payment - Marketing - Jakarta","-40000"
"74","Salary Expense","Cash Payment - Salary Expense","-1823"
"74","Salary Expense","Cash Payment - Salary Expense","-1736"
"74","Salary Expense","Cash Payment - Salary Expense","-1919"
"74","Salary Expense","Cash Payment - Salary Expense","-1361"
"74","Salary Expense","Cash Payment - Salary Expense","-1872"
"74","Salary Expense","Cash Payment - Salary Expense","-21943"
"74","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","39545"
"74","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8200"
"74","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","119140"
"74","Retail","Revenue - Retail Sales Manila - Red Wine","105760"
"74","Retail","Revenue - Retail Sales Manila - White Wine","50520"
"74","Retail","Revenue - Retail Sales Manila - Sparkling Wine","13920"
"74","Retail","Revenue - Retail Sales Bangkok - Red Wine","26820"
"74","Retail","Revenue - Retail Sales Bangkok - White Wine","6750"
"74","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","12870"
"74","Services","Revenue - Service Sales Order ID: 11590","250000"
"74","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2759"
"74","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"74","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"74","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Manila","-595"
"74","Rental Expense","Cash Payment - Rental - Manila","-1860"
"74","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"74","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"73","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"73","Human Resource Expense","Staff Dismiss","-63000"
"73","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"73","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-40000"
"73","Marketing Expense","Cash Payment - Marketing - Manila","-40000"
"73","Marketing Expense","Cash Payment - Marketing - Bangkok","-40000"
"73","Marketing Expense","Cash Payment - Marketing - Jakarta","-40000"
"73","Salary Expense","Cash Payment - Salary Expense","-1823"
"73","Salary Expense","Cash Payment - Salary Expense","-1736"
"73","Salary Expense","Cash Payment - Salary Expense","-1919"
"73","Salary Expense","Cash Payment - Salary Expense","-1361"
"73","Salary Expense","Cash Payment - Salary Expense","-1872"
"73","Salary Expense","Cash Payment - Salary Expense","-21794"
"73","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8400"
"73","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","127120"
"73","Retail","Revenue - Retail Sales Manila - White Wine","46680"
"73","Retail","Revenue - Retail Sales Manila - Sparkling Wine","14400"
"73","Retail","Revenue - Retail Sales Bangkok - Red Wine","25740"
"73","Retail","Revenue - Retail Sales Bangkok - White Wine","6615"
"73","Retail","Revenue - Retail Sales Jakarta - Red Wine","13515"
"73","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","14630"
"73","Services","Revenue - Service Sales Order ID: 11932","30000"
"73","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"73","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"73","Rental Expense","Cash Payment - Rental - Manila","-1860"
"73","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"73","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"72","Human Resource Expense","Counselled","-2000"
"72","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"72","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-30000"
"72","Marketing Expense","Cash Payment - Marketing - Manila","-30000"
